article_id,translation_group_id,locale,slug,canonical_url,title,h1,excerpt,category,tags,primary_topic,secondary_topics,author,reviewer,published_at,updated_at,current_cms_revision_identity,cms_status,is_public,http_status,canonical,hreflang,robots,sitemap_state,llms_state,schema_state,backend_structured_data_keys,live_jsonld_types,live_jsonld_parse_errors,visible_faq_count,faq_schema_count,word_count,source_reference_state,claim_sensitivity,primary_cta,cta_target,inbound_links,outbound_links,related_articles,related_tests,related_personality_pages,related_career_pages,gsc_clicks_7d,gsc_impressions_7d,gsc_ctr_7d,gsc_position_7d,gsc_clicks_28d,gsc_impressions_28d,gsc_ctr_28d,gsc_position_28d,gsc_clicks_prev28d,gsc_impressions_prev28d,gsc_ctr_prev28d,gsc_position_prev28d,gsc_clicks_90d,gsc_impressions_90d,gsc_ctr_90d,gsc_position_90d,ga4_views_28d,ga4_users_28d,ga4_engagement_28d,article_to_test_clicks_28d,test_starts_attributed_28d,qualified_completes_attributed_28d,primary_classification,secondary_classifications,primary_action,classification_rationale,evidence_status,reassessment_date
136,big5-v2-c808442d4f79c65a9c1f3af1513ce20ef060662e,zh,apply-personality-research-without-overclaiming,https://fermatmind.com/zh/articles/apply-personality-research-without-overclaiming,把群体证据转为可逆实验，而不是承诺,把群体证据转为可逆实验，而不是承诺,读到“某种人格特质与某个生活结果有关”时，人很容易把句子自动改写成自己的预言：我在这项特质上不高，所以我以后大概会做不好；我和研究中的那组人相似，所以某条路径一定适合我。这个改写省力，却跳过了研究对象、测量、情境、平均差异和个体生活之间的一长段距离。,人格心理学,大五人格 | Big Five | Personality Test,Big Five,Unknown,Unknown,Unknown,2026-07-24T03:23:26.000000Z,2026-07-24T03:23:26.000000Z,429,published,true,200,https://fermatmind.com/zh/articles/apply-personality-research-without-overclaiming,zh=https://fermatmind.com/zh/articles/apply-personality-research-without-overclaiming | zh-CN=https://fermatmind.com/zh/articles/apply-personality-research-without-overclaiming,"index,follow",included_verified,observed,none_observed_in_server_html,Article,none_observed,0,2,0,4350,no_explicit_external_ref_detected:0,identity_sensitive,开始测试,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,article_cohort:0;sitewide:Unknown,1,Unknown,/zh/tests/big-five-personality-test-ocean-model,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,5,0.0%,8.6,Unknown,Unknown,Unknown,Unknown,0,5,0.0%,8.6,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unclassified,CTA present; Conversion UNKNOWN,NEED_MORE_DATA,M01 page grain=observed current28 page row; current28 clicks=0; impressions=5; position=8.6; CTA=present,API/live=VERIFIED; GSC page=current M01 single-dimension/source-limited; query×page=UNKNOWN; GA4/article attribution=UNKNOWN,2026-11-08
11,article-11,zh,are-infj-men-rare-or-socially-silenced,https://fermatmind.com/zh/articles/are-infj-men-rare-or-socially-silenced,INFJ 男性为什么常被认为少见？数据来源、性别规范与类型误读,INFJ 男性为什么常被认为少见？数据来源、性别规范与类型误读,INFJ 男性的公开比例依赖具体样本与工具；性别规范可能影响表达和可见度，却不能证明大量 INFJ 被隐藏。,人格心理学,INFJ | 情绪表达 | 男性规范 | 自我沉默 | 高敏感,MBTI,Unknown,FermatMind Editorial,Unknown,2026-07-29T03:37:38.000000Z,2026-07-29T03:37:38.000000Z,436,published,true,200,https://fermatmind.com/zh/articles/are-infj-men-rare-or-socially-silenced,en=https://fermatmind.com/en/articles/are-infj-men-rare-or-socially-silenced | zh=https://fermatmind.com/zh/articles/are-infj-men-rare-or-socially-silenced | zh-CN=https://fermatmind.com/zh/articles/are-infj-men-rare-or-socially-silenced,"index,follow",included_verified,observed,Answer | Article | BreadcrumbList | FAQPage | ListItem | Person | Question,Answer | Article | FAQPage | Person | Question,Answer | Article | BreadcrumbList | FAQPage | ListItem | Person | Question,0,5,5,2296,present_public_source_refs:9,identity_sensitive,开始测试,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,article_cohort:0;sitewide:Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6,209,2.87%,8.3,4,122,3.28%,9.9,12,424,2.83%,9.84,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Traffic,Authority | CTA present; Conversion UNKNOWN,REFRESH_TOP10,M01 page grain=observed current28 page row; current28 clicks=6; impressions=209; position=8.3; CTA=present,API/live=VERIFIED; GSC page=current M01 single-dimension/source-limited; query×page=UNKNOWN; GA4/article attribution=UNKNOWN,7/14/28 days after publish
12,article-12,zh,best-valentines-date-by-personality-and-relationship-science,https://fermatmind.com/zh/articles/best-valentines-date-by-personality-and-relationship-science,情人节约会怎么安排？按关系阶段、刺激偏好和预算选方案,情人节约会怎么安排？按关系阶段、刺激偏好和预算选方案,先确认关系阶段、约会目标、刺激强度和现实限制，再选择活动，比照搬人格类型约会清单更可靠。,关系与爱情,亲密关系 | 人格心理学 | 关系科学 | 情人节 | 约会设计,MBTI,Unknown,FermatMind Editorial,Unknown,2026-07-29T03:37:38.000000Z,2026-07-29T03:37:38.000000Z,437,published,true,200,https://fermatmind.com/zh/articles/best-valentines-date-by-personality-and-relationship-science,en=https://fermatmind.com/en/articles/best-valentines-date-by-personality-and-relationship-science | zh=https://fermatmind.com/zh/articles/best-valentines-date-by-personality-and-relationship-science | zh-CN=https://fermatmind.com/zh/articles/best-valentines-date-by-personality-and-relationship-science,"index,follow",included_verified,observed,Answer | Article | BreadcrumbList | FAQPage | ListItem | Person | Question,Answer | Article | FAQPage | Person | Question,Answer | Article | BreadcrumbList | FAQPage | ListItem | Person | Question,0,5,5,2188,present_public_source_refs:8,relationship_sensitive,开始测试,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,article_cohort:0;sitewide:Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Authority,CTA present; Conversion UNKNOWN,KEEP_AUTHORITY,M01 page grain=not present in capped current28 page export; metrics remain Unknown; current28 clicks=Unknown; impressions=Unknown; position=Unknown; CTA=present,API/live=VERIFIED; GSC page=current M01 single-dimension/source-limited; query×page=UNKNOWN; GA4/article attribution=UNKNOWN,2026-11-08
137,big5-v2-b70ab1a8dfc7869d9576c6f861d4e9bdd678e526,zh,big-five-30-day-observation-and-review-plan,https://fermatmind.com/zh/articles/big-five-30-day-observation-and-review-plan,大五人格结果的 30 天观察与复盘计划,大五人格结果的 30 天观察与复盘计划,如何用 30 天观察复盘大五人格结果？,人格心理学,大五人格 | Big Five | Personality Test,Big Five,Unknown,Unknown,Unknown,2026-07-24T02:49:30.000000Z,2026-07-24T02:49:30.000000Z,389,published,true,200,https://fermatmind.com/zh/articles/big-five-30-day-observation-and-review-plan,zh=https://fermatmind.com/zh/articles/big-five-30-day-observation-and-review-plan | zh-CN=https://fermatmind.com/zh/articles/big-five-30-day-observation-and-review-plan,"index,follow",included_verified,eligible_not_observed_in_current_files,none_observed_in_server_html,none_declared,none_observed,0,2,0,2728,present_public_source_refs:3,identity_sensitive,开始测试,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,article_cohort:0;sitewide:Unknown,1,Unknown,/zh/tests/big-five-personality-test-ocean-model,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Authority,CTA present; Conversion UNKNOWN,KEEP_AUTHORITY,M01 page grain=not present in capped current28 page export; metrics remain Unknown; current28 clicks=Unknown; impressions=Unknown; position=Unknown; CTA=present,API/live=VERIFIED; GSC page=current M01 single-dimension/source-limited; query×page=UNKNOWN; GA4/article attribution=UNKNOWN,2026-11-08
138,big5-v2-f444f3f5519b222e357a81484b5fa35076556e8c,zh,big-five-30-facets-explained-with-model-caveats,https://fermatmind.com/zh/articles/big-five-30-facets-explained-with-model-caveats,大五人格 30 个侧面是什么：NEO-PI-R、BFI-2 与 BFAS 的层级差别与等价陷阱,大五人格 30 个侧面是什么：NEO-PI-R、BFI-2 与 BFAS 的层级差别与等价陷阱,30 个侧面来自 NEO-PI-R 的 240 题、6×5 结构；BFI-2 用 15 个、BFAS 用 10 个 aspects；同名侧面跨量表不能预设等价。本文按 5 个 domain 列出全部 30 个 facet 英文名与中文描述，并给出两份报告同名指标的对齐三步框架。,人格心理学,大五人格 | Big Five | Personality Test,Big Five,Unknown,Unknown,Unknown,2026-07-24T02:49:18.000000Z,2026-07-24T02:49:18.000000Z,384,published,true,200,https://fermatmind.com/zh/articles/big-five-30-facets-explained-with-model-caveats,zh=https://fermatmind.com/zh/articles/big-five-30-facets-explained-with-model-caveats | zh-CN=https://fermatmind.com/zh/articles/big-five-30-facets-explained-with-model-caveats,"index,follow",included_verified,eligible_not_observed_in_current_files,none_observed_in_server_html,none_declared,none_observed,0,2,0,4540,present_public_source_refs:6,identity_sensitive,开始测试,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,article_cohort:0;sitewide:Unknown,1,Unknown,/zh/tests/big-five-personality-test-ocean-model,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Authority,CTA present; Conversion UNKNOWN,KEEP_AUTHORITY,M01 page grain=not present in capped current28 page export; metrics remain Unknown; current28 clicks=Unknown; impressions=Unknown; position=Unknown; CTA=present,API/live=VERIFIED; GSC page=current M01 single-dimension/source-limited; query×page=UNKNOWN; GA4/article attribution=UNKNOWN,2026-11-08
139,big5-v2-8de45fc73ecb74c1f536dc4fe79cee12d4af5345,zh,big-five-communication-needs-conversation-prompts,https://fermatmind.com/zh/articles/big-five-communication-needs-conversation-prompts,把大五人格语言转成具体沟通请求，而不是解释对方,把大五人格语言转成具体沟通请求，而不是解释对方,两个人约好周日晚把下周安排对一遍。你等到晚上十点，对方仍没有回复；到了周一早晨，原先的计划已经被临时改掉。你可能会想： “他是不是责任心低？” 或 “我是不是神经质太高，才会这么在意？”,人格心理学,大五人格 | Big Five | Personality Test,Big Five,Unknown,Unknown,Unknown,2026-07-24T03:21:37.000000Z,2026-07-24T03:21:37.000000Z,399,published,true,200,https://fermatmind.com/zh/articles/big-five-communication-needs-conversation-prompts,zh=https://fermatmind.com/zh/articles/big-five-communication-needs-conversation-prompts | zh-CN=https://fermatmind.com/zh/articles/big-five-communication-needs-conversation-prompts,"index,follow",included_verified,eligible_not_observed_in_current_files,none_observed_in_server_html,none_declared,none_observed,0,2,0,2688,no_explicit_external_ref_detected:0,identity_sensitive,开始测试,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,article_cohort:0;sitewide:Unknown,1,Unknown,/zh/tests/big-five-personality-test-ocean-model,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,3,0.0%,14.67,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unclassified,CTA present; Conversion UNKNOWN,NEED_MORE_DATA,M01 page grain=observed current28 page row; current28 clicks=0; impressions=3; position=14.67; CTA=present,API/live=VERIFIED; GSC page=current M01 single-dimension/source-limited; query×page=UNKNOWN; GA4/article attribution=UNKNOWN,2026-11-08
140,big5-v2-2abb20ffbc1bd0ab5ad58ddd8940e703ad75bd63,zh,big-five-conflict-patterns-observe-before-explaining,https://fermatmind.com/zh/articles/big-five-conflict-patterns-observe-before-explaining,先观察冲突序列，再讨论人格：不要把原因简化为特质,先观察冲突序列，再讨论人格：不要把原因简化为特质,先观察冲突序列，再讨论人格：不要把原因简化为特质,人格心理学,大五人格 | Big Five | Personality Test,Big Five,Unknown,Unknown,Unknown,2026-07-24T03:21:42.000000Z,2026-07-24T03:21:42.000000Z,400,published,true,200,https://fermatmind.com/zh/articles/big-five-conflict-patterns-observe-before-explaining,zh=https://fermatmind.com/zh/articles/big-five-conflict-patterns-observe-before-explaining | zh-CN=https://fermatmind.com/zh/articles/big-five-conflict-patterns-observe-before-explaining,"index,follow",included_verified,eligible_not_observed_in_current_files,none_observed_in_server_html,none_declared,none_observed,0,2,0,2364,present_public_source_refs:1,identity_sensitive,开始测试,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,article_cohort:0;sitewide:Unknown,1,Unknown,/zh/tests/big-five-personality-test-ocean-model,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unclassified,CTA present; Conversion UNKNOWN,NEED_MORE_DATA,M01 page grain=not present in capped current28 page export; metrics remain Unknown; current28 clicks=Unknown; impressions=Unknown; position=Unknown; CTA=present,API/live=VERIFIED; GSC page=current M01 single-dimension/source-limited; query×page=UNKNOWN; GA4/article attribution=UNKNOWN,2026-11-08
80,big5-v2-2caac7e16a76d1bea33d6d76149cafa764c773c5,zh,big-five-conscientiousness-low-procrastination-task-plan,https://fermatmind.com/zh/articles/big-five-conscientiousness-low-procrastination-task-plan,低尽责性、拖延与可执行的任务计划,低尽责性、拖延与可执行的任务计划,Big Five Authority V2 draft candidate pending manual review.,大五人格,Big Five | OCEAN | Conscientiousness | 尽责性 | 拖延 | 执行力 | 任务拆分 | 复盘,Big Five,Unknown,Unknown,Unknown,2026-07-05T05:45:44.000000Z,2026-07-16T18:50:08.000000Z,332,published,true,200,https://fermatmind.com/zh/articles/big-five-conscientiousness-low-procrastination-task-plan,en=https://fermatmind.com/en/articles/big-five-conscientiousness-low-procrastination-task-plan | zh=https://fermatmind.com/zh/articles/big-five-conscientiousness-low-procrastination-task-plan | zh-CN=https://fermatmind.com/zh/articles/big-five-conscientiousness-low-procrastination-task-plan,"index,follow",included_verified,eligible_not_observed_in_current_files,none_observed_in_server_html,none_declared,none_observed,0,2,0,538,present_public_source_refs:1,identity_sensitive,先做大五人格测试，再用本文清单观察拖延触发和执行系统,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,article_cohort:0;sitewide:Unknown,1,Unknown,/zh/tests/big-five-personality-test-ocean-model,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,17,0.0%,8.35,1,56,1.79%,19.68,1,73,1.37%,17.04,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unclassified,CTA present; Conversion UNKNOWN,NEED_MORE_DATA,M01 page grain=observed current28 page row; current28 clicks=0; impressions=17; position=8.35; CTA=present,API/live=VERIFIED; GSC page=current M01 single-dimension/source-limited; query×page=UNKNOWN; GA4/article attribution=UNKNOWN,2026-11-08
141,big5-v2-38318d3ef0cc9079e237271b2e2e785f3e3b4a54,zh,big-five-couples-conversation-not-relationship-prediction,https://fermatmind.com/zh/articles/big-five-couples-conversation-not-relationship-prediction,伴侣怎样建设性使用大五人格结果，而不预测关系结局,伴侣怎样建设性使用大五人格结果，而不预测关系结局,把大五人格结果从关系预言改成对话提示：从一个共同情境出发，说明体验和需要，提出可协商、可暂停的小实验。,人格心理学,大五人格 | Big Five | Personality Test,Big Five,Unknown,Unknown,Unknown,2026-07-24T03:21:49.000000Z,2026-07-24T03:21:49.000000Z,401,published,true,200,https://fermatmind.com/zh/articles/big-five-couples-conversation-not-relationship-prediction,zh=https://fermatmind.com/zh/articles/big-five-couples-conversation-not-relationship-prediction | zh-CN=https://fermatmind.com/zh/articles/big-five-couples-conversation-not-relationship-prediction,"index,follow",included_verified,eligible_not_observed_in_current_files,none_observed_in_server_html,none_declared,none_observed,0,2,0,3205,present_public_source_refs:1,relationship_sensitive,开始测试,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,article_cohort:0;sitewide:Unknown,1,Unknown,/zh/tests/big-five-personality-test-ocean-model,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,11,0.0%,7.91,Unknown,Unknown,Unknown,Unknown,0,11,0.0%,7.91,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unclassified,CTA present; Conversion UNKNOWN,NEED_MORE_DATA,M01 page grain=observed current28 page row; current28 clicks=0; impressions=11; position=7.91; CTA=present,API/live=VERIFIED; GSC page=current M01 single-dimension/source-limited; query×page=UNKNOWN; GA4/article attribution=UNKNOWN,2026-11-08
142,big5-v2-68bbf340f1f0745d0a400ef418cc8f0f8f5d715c,zh,big-five-cross-cultural-research-and-translation-limits,https://fermatmind.com/zh/articles/big-five-cross-cultural-research-and-translation-limits,跨文化使用大五人格不能只靠翻译,跨文化使用大五人格不能只靠翻译,一支跨国项目组把同一份大五问卷分别发给中文与英文使用者。汇总时，有人看到两个团队某维度的平均回答不同，马上问：“所以哪一边的人更外向、也更适合客户工作吗？”这个问法跳过了一个更基础的问题：两种语言、两套作答情境里的题目，是否真的以足够相近的方式在测量同一件事？,人格心理学,大五人格 | Big Five | Personality Test,Big Five,Unknown,Unknown,Unknown,2026-07-24T03:23:04.000000Z,2026-07-24T03:23:04.000000Z,419,published,true,200,https://fermatmind.com/zh/articles/big-five-cross-cultural-research-and-translation-limits,zh=https://fermatmind.com/zh/articles/big-five-cross-cultural-research-and-translation-limits | zh-CN=https://fermatmind.com/zh/articles/big-five-cross-cultural-research-and-translation-limits,"index,follow",included_verified,eligible_not_observed_in_current_files,none_observed_in_server_html,none_declared,none_observed,0,2,0,3531,no_explicit_external_ref_detected:0,identity_sensitive,开始测试,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,article_cohort:0;sitewide:Unknown,1,Unknown,/zh/tests/big-five-personality-test-ocean-model,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Authority,CTA present; Conversion UNKNOWN,KEEP_AUTHORITY,M01 page grain=not present in capped current28 page export; metrics remain Unknown; current28 clicks=Unknown; impressions=Unknown; position=Unknown; CTA=present,API/live=VERIFIED; GSC page=current M01 single-dimension/source-limited; query×page=UNKNOWN; GA4/article attribution=UNKNOWN,2026-11-08
