locale,query_cluster,intent,funnel_stage,primary_owner,owner_canonical,owner_surface,parent_page,parent_canonical,next_step_type,next_step_target,next_step_canonical,supporting_pages,competing_pages,required_visible_edge,current_edge_present,edge_authority,publication_eligibility,measurement_event,blocker,status,evidence
en,conscientiousness high meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/en/personality/big-five/conscientiousness-high,https://fermatmind.com/en/personality/big-five/conscientiousness-high,personality,big_five_hub,https://fermatmind.com/en/personality/big-five,take_assessment,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,conscientiousness low meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/en/personality/big-five/conscientiousness-low,https://fermatmind.com/en/personality/big-five/conscientiousness-low,personality,big_five_hub,https://fermatmind.com/en/personality/big-five,take_assessment,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,conscientiousness mid meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/en/personality/big-five/conscientiousness-mid,https://fermatmind.com/en/personality/big-five/conscientiousness-mid,personality,big_five_hub,https://fermatmind.com/en/personality/big-five,take_assessment,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,extraversion meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/en/personality/big-five/extraversion,https://fermatmind.com/en/personality/big-five/extraversion,personality,big_five_hub,https://fermatmind.com/en/personality/big-five,take_assessment,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,extraversion high meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/en/personality/big-five/extraversion-high,https://fermatmind.com/en/personality/big-five/extraversion-high,personality,big_five_hub,https://fermatmind.com/en/personality/big-five,take_assessment,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,extraversion low meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/en/personality/big-five/extraversion-low,https://fermatmind.com/en/personality/big-five/extraversion-low,personality,big_five_hub,https://fermatmind.com/en/personality/big-five,take_assessment,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,extraversion mid meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/en/personality/big-five/extraversion-mid,https://fermatmind.com/en/personality/big-five/extraversion-mid,personality,big_five_hub,https://fermatmind.com/en/personality/big-five,take_assessment,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,Big Five facets overview,entity_or_informational,exploration,https://fermatmind.com/en/personality/big-five/facets,https://fermatmind.com/en/personality/big-five/facets,personality,big_five_hub,https://fermatmind.com/en/personality/big-five,take_assessment,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,achievement striving meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/en/personality/big-five/facets/achievement-striving,https://fermatmind.com/en/personality/big-five/facets/achievement-striving,personality,big_five_hub,https://fermatmind.com/en/personality/big-five,take_assessment,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,actions meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/en/personality/big-five/facets/actions,https://fermatmind.com/en/personality/big-five/facets/actions,personality,big_five_hub,https://fermatmind.com/en/personality/big-five,take_assessment,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,activity meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/en/personality/big-five/facets/activity,https://fermatmind.com/en/personality/big-five/facets/activity,personality,big_five_hub,https://fermatmind.com/en/personality/big-five,take_assessment,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,aesthetics meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/en/personality/big-five/facets/aesthetics,https://fermatmind.com/en/personality/big-five/facets/aesthetics,personality,big_five_hub,https://fermatmind.com/en/personality/big-five,take_assessment,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,altruism meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/en/personality/big-five/facets/altruism,https://fermatmind.com/en/personality/big-five/facets/altruism,personality,big_five_hub,https://fermatmind.com/en/personality/big-five,take_assessment,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,anger meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/en/personality/big-five/facets/anger,https://fermatmind.com/en/personality/big-five/facets/anger,personality,big_five_hub,https://fermatmind.com/en/personality/big-five,take_assessment,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,anxiety meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/en/personality/big-five/facets/anxiety,https://fermatmind.com/en/personality/big-five/facets/anxiety,personality,big_five_hub,https://fermatmind.com/en/personality/big-five,take_assessment,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,assertiveness meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/en/personality/big-five/facets/assertiveness,https://fermatmind.com/en/personality/big-five/facets/assertiveness,personality,big_five_hub,https://fermatmind.com/en/personality/big-five,take_assessment,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,competence meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/en/personality/big-five/facets/competence,https://fermatmind.com/en/personality/big-five/facets/competence,personality,big_five_hub,https://fermatmind.com/en/personality/big-five,take_assessment,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,compliance meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/en/personality/big-five/facets/compliance,https://fermatmind.com/en/personality/big-five/facets/compliance,personality,big_five_hub,https://fermatmind.com/en/personality/big-five,take_assessment,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,deliberation meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/en/personality/big-five/facets/deliberation,https://fermatmind.com/en/personality/big-five/facets/deliberation,personality,big_five_hub,https://fermatmind.com/en/personality/big-five,take_assessment,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,depression meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/en/personality/big-five/facets/depression,https://fermatmind.com/en/personality/big-five/facets/depression,personality,big_five_hub,https://fermatmind.com/en/personality/big-five,take_assessment,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,dutifulness meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/en/personality/big-five/facets/dutifulness,https://fermatmind.com/en/personality/big-five/facets/dutifulness,personality,big_five_hub,https://fermatmind.com/en/personality/big-five,take_assessment,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,excitement seeking meaning and observable tendencies,entity_or_informational,exploration,https://fermatmind.com/en/personality/big-five/facets/excitement-seeking,https://fermatmind.com/en/personality/big-five/facets/excitement-seeking,personality,big_five_hub,https://fermatmind.com/en/personality/big-five,take_assessment,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
