slug,locale,finding_count,findings,status
potters-manufacturing,zh-CN,1,zh_contains_long_english_prose,repair_required
potters-manufacturing,en,1,en_contains_chinese,repair_required
pourers-and-casters-metal,zh-CN,1,zh_contains_long_english_prose,repair_required
pourers-and-casters-metal,en,1,en_contains_chinese,repair_required
power-distributors-and-dispatchers,zh-CN,1,zh_contains_long_english_prose,repair_required
power-distributors-and-dispatchers,en,1,en_contains_chinese,repair_required
power-plant-operators,zh-CN,1,zh_contains_long_english_prose,repair_required
power-plant-operators,en,1,en_contains_chinese,repair_required
power-plant-operators-distributors-and-dispatchers,zh-CN,1,zh_contains_long_english_prose,repair_required
power-plant-operators-distributors-and-dispatchers,en,1,en_contains_chinese,repair_required
precision-agriculture-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
precision-agriculture-technicians,en,1,en_contains_chinese,repair_required
prepress-technicians-and-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
prepress-technicians-and-workers,en,1,en_contains_chinese,repair_required
preschool-and-childcare-center-directors,zh-CN,1,zh_contains_long_english_prose,repair_required
preschool-and-childcare-center-directors,en,1,en_contains_chinese,repair_required
preschool-teachers,zh-CN,1,zh_contains_long_english_prose,repair_required
preschool-teachers,en,1,en_contains_chinese,repair_required
preschool-teachers-except-special-education,zh-CN,1,zh_contains_long_english_prose,repair_required
preschool-teachers-except-special-education,en,1,en_contains_chinese,repair_required
pressers-textile-garment-and-related-materials,zh-CN,1,zh_contains_long_english_prose,repair_required
pressers-textile-garment-and-related-materials,en,1,en_contains_chinese,repair_required
preventive-medicine-physicians,zh-CN,1,zh_contains_long_english_prose,repair_required
preventive-medicine-physicians,en,1,en_contains_chinese,repair_required
print-binding-and-finishing-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
print-binding-and-finishing-workers,en,1,en_contains_chinese,repair_required
printing-press-operators,zh-CN,1,zh_contains_long_english_prose,repair_required
printing-press-operators,en,1,en_contains_chinese,repair_required
private-detectives-and-investigators,zh-CN,1,zh_contains_long_english_prose,repair_required
private-detectives-and-investigators,en,1,en_contains_chinese,repair_required
probation-officers-and-correctional-treatment-specialists,zh-CN,1,zh_contains_long_english_prose,repair_required
probation-officers-and-correctional-treatment-specialists,en,1,en_contains_chinese,repair_required
procurement-clerks,zh-CN,1,zh_contains_long_english_prose,repair_required
procurement-clerks,en,1,en_contains_chinese,repair_required
producers-and-directors,zh-CN,1,zh_contains_long_english_prose,repair_required
producers-and-directors,en,1,en_contains_chinese,repair_required
production-planning-and-expediting-clerks,zh-CN,1,zh_contains_long_english_prose,repair_required
production-planning-and-expediting-clerks,en,1,en_contains_chinese,repair_required
project-management-specialists,zh-CN,1,zh_contains_long_english_prose,repair_required
project-management-specialists,en,1,en_contains_chinese,repair_required
proofreaders-and-copy-markers,zh-CN,1,zh_contains_long_english_prose,repair_required
proofreaders-and-copy-markers,en,1,en_contains_chinese,repair_required
appraisers-and-assessors-of-real-estate,zh-CN,1,zh_contains_long_english_prose,repair_required
appraisers-and-assessors-of-real-estate,en,1,en_contains_chinese,repair_required
property-real-estate-and-community-association-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
property-real-estate-and-community-association-managers,en,1,en_contains_chinese,repair_required
prosthodontists,zh-CN,1,zh_contains_long_english_prose,repair_required
prosthodontists,en,1,en_contains_chinese,repair_required
psychiatric-aides,zh-CN,1,zh_contains_long_english_prose,repair_required
psychiatric-aides,en,1,en_contains_chinese,repair_required
psychiatric-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
psychiatric-technicians,en,1,en_contains_chinese,repair_required
psychiatric-technicians-and-aides,zh-CN,1,zh_contains_long_english_prose,repair_required
psychiatric-technicians-and-aides,en,1,en_contains_chinese,repair_required
psychiatrists,zh-CN,1,zh_contains_long_english_prose,repair_required
psychiatrists,en,1,en_contains_chinese,repair_required
psychologists,zh-CN,1,zh_contains_long_english_prose,repair_required
psychologists,en,1,en_contains_chinese,repair_required
psychology-teachers-postsecondary,zh-CN,1,zh_contains_long_english_prose,repair_required
psychology-teachers-postsecondary,en,1,en_contains_chinese,repair_required
public-relations-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
public-relations-managers,en,1,en_contains_chinese,repair_required
public-relations-specialists,zh-CN,1,zh_contains_long_english_prose,repair_required
public-relations-specialists,en,1,en_contains_chinese,repair_required
police-fire-and-ambulance-dispatchers,zh-CN,1,zh_contains_long_english_prose,repair_required
police-fire-and-ambulance-dispatchers,en,1,en_contains_chinese,repair_required
pump-operators-except-wellhead-pumpers,zh-CN,1,zh_contains_long_english_prose,repair_required
pump-operators-except-wellhead-pumpers,en,1,en_contains_chinese,repair_required
purchasing-agents-except-wholesale-retail-and-farm-products,zh-CN,1,zh_contains_long_english_prose,repair_required
purchasing-agents-except-wholesale-retail-and-farm-products,en,1,en_contains_chinese,repair_required
purchasing-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
purchasing-managers,en,1,en_contains_chinese,repair_required
purchasing-managers-buyers-and-purchasing-agents,zh-CN,1,zh_contains_long_english_prose,repair_required
purchasing-managers-buyers-and-purchasing-agents,en,1,en_contains_chinese,repair_required
quality-control-analysts,zh-CN,1,zh_contains_long_english_prose,repair_required
quality-control-analysts,en,1,en_contains_chinese,repair_required
quality-control-inspectors,zh-CN,1,zh_contains_long_english_prose,repair_required
quality-control-inspectors,en,1,en_contains_chinese,repair_required
quality-control-systems-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
quality-control-systems-managers,en,1,en_contains_chinese,repair_required
radiation-therapists,zh-CN,1,zh_contains_long_english_prose,repair_required
radiation-therapists,en,1,en_contains_chinese,repair_required
radio-frequency-identification-device-specialists,zh-CN,1,zh_contains_long_english_prose,repair_required
radio-frequency-identification-device-specialists,en,1,en_contains_chinese,repair_required
radio-cellular-and-tower-equipment-installers-and-repairers,zh-CN,1,zh_contains_long_english_prose,repair_required
radio-cellular-and-tower-equipment-installers-and-repairers,en,1,en_contains_chinese,repair_required
radiologic-technologists,zh-CN,1,zh_contains_long_english_prose,repair_required
radiologic-technologists,en,1,en_contains_chinese,repair_required
radiologic-technologists-and-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
radiologic-technologists-and-technicians,en,1,en_contains_chinese,repair_required
rail-car-repairers,zh-CN,1,zh_contains_long_english_prose,repair_required
rail-car-repairers,en,1,en_contains_chinese,repair_required
rail-track-laying-and-maintenance-equipment-operators,zh-CN,1,zh_contains_long_english_prose,repair_required
rail-track-laying-and-maintenance-equipment-operators,en,1,en_contains_chinese,repair_required
rail-yard-engineers-dinkey-operators-and-hostlers,zh-CN,1,zh_contains_long_english_prose,repair_required
rail-yard-engineers-dinkey-operators-and-hostlers,en,1,en_contains_chinese,repair_required
railroad-brake-signal-and-switch-operators-and-locomotive-firers,zh-CN,1,zh_contains_long_english_prose,repair_required
railroad-brake-signal-and-switch-operators-and-locomotive-firers,en,1,en_contains_chinese,repair_required
railroad-conductors-and-yardmasters,zh-CN,1,zh_contains_long_english_prose,repair_required
railroad-conductors-and-yardmasters,en,1,en_contains_chinese,repair_required
railroad-occupations,zh-CN,1,zh_contains_long_english_prose,repair_required
railroad-occupations,en,1,en_contains_chinese,repair_required
range-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
range-managers,en,1,en_contains_chinese,repair_required
real-estate-brokers,zh-CN,1,zh_contains_long_english_prose,repair_required
real-estate-brokers,en,1,en_contains_chinese,repair_required
real-estate-brokers-and-sales-agents,zh-CN,1,zh_contains_long_english_prose,repair_required
real-estate-brokers-and-sales-agents,en,1,en_contains_chinese,repair_required
real-estate-sales-agents,zh-CN,1,zh_contains_long_english_prose,repair_required
real-estate-sales-agents,en,1,en_contains_chinese,repair_required
receptionists,zh-CN,1,zh_contains_long_english_prose,repair_required
receptionists,en,1,en_contains_chinese,repair_required
receptionists-and-information-clerks,zh-CN,1,zh_contains_long_english_prose,repair_required
receptionists-and-information-clerks,en,1,en_contains_chinese,repair_required
recreation-and-fitness-studies-teachers-postsecondary,zh-CN,1,zh_contains_long_english_prose,repair_required
recreation-and-fitness-studies-teachers-postsecondary,en,1,en_contains_chinese,repair_required
recreation-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
recreation-workers,en,1,en_contains_chinese,repair_required
recreational-therapists,zh-CN,1,zh_contains_long_english_prose,repair_required
recreational-therapists,en,1,en_contains_chinese,repair_required
recreational-vehicle-service-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
recreational-vehicle-service-technicians,en,1,en_contains_chinese,repair_required
recycling-and-reclamation-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
recycling-and-reclamation-workers,en,1,en_contains_chinese,repair_required
recycling-coordinators,zh-CN,1,zh_contains_long_english_prose,repair_required
recycling-coordinators,en,1,en_contains_chinese,repair_required
refractory-materials-repairers-except-brickmasons,zh-CN,1,zh_contains_long_english_prose,repair_required
refractory-materials-repairers-except-brickmasons,en,1,en_contains_chinese,repair_required
refuse-and-recyclable-material-collectors,zh-CN,1,zh_contains_long_english_prose,repair_required
refuse-and-recyclable-material-collectors,en,1,en_contains_chinese,repair_required
registered-nurses,zh-CN,1,zh_contains_long_english_prose,repair_required
registered-nurses,en,1,en_contains_chinese,repair_required
regulatory-affairs-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
regulatory-affairs-managers,en,1,en_contains_chinese,repair_required
regulatory-affairs-specialists,zh-CN,1,zh_contains_long_english_prose,repair_required
regulatory-affairs-specialists,en,1,en_contains_chinese,repair_required
rehabilitation-counselors,zh-CN,1,zh_contains_long_english_prose,repair_required
rehabilitation-counselors,en,1,en_contains_chinese,repair_required
reinforcing-iron-and-rebar-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
reinforcing-iron-and-rebar-workers,en,1,en_contains_chinese,repair_required
remote-sensing-scientists-and-technologists,zh-CN,1,zh_contains_long_english_prose,repair_required
remote-sensing-scientists-and-technologists,en,1,en_contains_chinese,repair_required
remote-sensing-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
remote-sensing-technicians,en,1,en_contains_chinese,repair_required
reservation-and-transportation-ticket-agents-and-travel-clerks,zh-CN,1,zh_contains_long_english_prose,repair_required
reservation-and-transportation-ticket-agents-and-travel-clerks,en,1,en_contains_chinese,repair_required
residential-advisors,zh-CN,1,zh_contains_long_english_prose,repair_required
residential-advisors,en,1,en_contains_chinese,repair_required
respiratory-therapists,zh-CN,1,zh_contains_long_english_prose,repair_required
respiratory-therapists,en,1,en_contains_chinese,repair_required
retail-loss-prevention-specialists,zh-CN,1,zh_contains_long_english_prose,repair_required
retail-loss-prevention-specialists,en,1,en_contains_chinese,repair_required
retail-sales-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
retail-sales-workers,en,1,en_contains_chinese,repair_required
retail-salespersons,zh-CN,1,zh_contains_long_english_prose,repair_required
retail-salespersons,en,1,en_contains_chinese,repair_required
riggers,zh-CN,1,zh_contains_long_english_prose,repair_required
riggers,en,1,en_contains_chinese,repair_required
robotics-engineers,zh-CN,1,zh_contains_long_english_prose,repair_required
robotics-engineers,en,1,en_contains_chinese,repair_required
robotics-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
robotics-technicians,en,1,en_contains_chinese,repair_required
rock-splitters-quarry,zh-CN,1,zh_contains_long_english_prose,repair_required
rock-splitters-quarry,en,1,en_contains_chinese,repair_required
rolling-machine-setters-operators-and-tenders-metal-and-plastic,zh-CN,1,zh_contains_long_english_prose,repair_required
rolling-machine-setters-operators-and-tenders-metal-and-plastic,en,1,en_contains_chinese,repair_required
roof-bolters-mining,zh-CN,1,zh_contains_long_english_prose,repair_required
roof-bolters-mining,en,1,en_contains_chinese,repair_required
roofers,zh-CN,1,zh_contains_long_english_prose,repair_required
roofers,en,1,en_contains_chinese,repair_required
rotary-drill-operators-oil-and-gas,zh-CN,1,zh_contains_long_english_prose,repair_required
rotary-drill-operators-oil-and-gas,en,1,en_contains_chinese,repair_required
roustabouts-oil-and-gas,zh-CN,1,zh_contains_long_english_prose,repair_required
roustabouts-oil-and-gas,en,1,en_contains_chinese,repair_required
sailors-and-marine-oilers,zh-CN,1,zh_contains_long_english_prose,repair_required
sailors-and-marine-oilers,en,1,en_contains_chinese,repair_required
sales-engineers,zh-CN,1,zh_contains_long_english_prose,repair_required
sales-engineers,en,1,en_contains_chinese,repair_required
sales-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
sales-managers,en,1,en_contains_chinese,repair_required
sales-representatives-of-services-except-advertising-insurance-financial-services-and-travel,zh-CN,1,zh_contains_long_english_prose,repair_required
sales-representatives-of-services-except-advertising-insurance-financial-services-and-travel,en,1,en_contains_chinese,repair_required
sales-representatives-wholesale-and-manufacturing-except-technical-and-scientific-products,zh-CN,1,zh_contains_long_english_prose,repair_required
sales-representatives-wholesale-and-manufacturing-except-technical-and-scientific-products,en,1,en_contains_chinese,repair_required
sales-representatives-wholesale-and-manufacturing-technical-and-scientific-products,zh-CN,1,zh_contains_long_english_prose,repair_required
sales-representatives-wholesale-and-manufacturing-technical-and-scientific-products,en,1,en_contains_chinese,repair_required
sawing-machine-setters-operators-and-tenders-wood,zh-CN,1,zh_contains_long_english_prose,repair_required
sawing-machine-setters-operators-and-tenders-wood,en,1,en_contains_chinese,repair_required
school-and-career-counselors,zh-CN,1,zh_contains_long_english_prose,repair_required
school-and-career-counselors,en,1,en_contains_chinese,repair_required
school-bus-monitors,zh-CN,1,zh_contains_long_english_prose,repair_required
school-bus-monitors,en,1,en_contains_chinese,repair_required
school-psychologists,zh-CN,1,zh_contains_long_english_prose,repair_required
school-psychologists,en,1,en_contains_chinese,repair_required
search-marketing-strategists,zh-CN,1,zh_contains_long_english_prose,repair_required
search-marketing-strategists,en,1,en_contains_chinese,repair_required
secondary-school-teachers-except-special-and-career-technical-education,zh-CN,1,zh_contains_long_english_prose,repair_required
secondary-school-teachers-except-special-and-career-technical-education,en,1,en_contains_chinese,repair_required
secretaries-and-administrative-assistants,zh-CN,1,zh_contains_long_english_prose,repair_required
secretaries-and-administrative-assistants,en,1,en_contains_chinese,repair_required
secretaries-and-administrative-assistants-except-legal-medical-and-executive,zh-CN,1,zh_contains_long_english_prose,repair_required
secretaries-and-administrative-assistants-except-legal-medical-and-executive,en,1,en_contains_chinese,repair_required
securities-commodities-and-financial-services-sales-agents,zh-CN,1,zh_contains_long_english_prose,repair_required
securities-commodities-and-financial-services-sales-agents,en,1,en_contains_chinese,repair_required
security-and-fire-alarm-systems-installers,zh-CN,1,zh_contains_long_english_prose,repair_required
security-and-fire-alarm-systems-installers,en,1,en_contains_chinese,repair_required
security-guards,zh-CN,1,zh_contains_long_english_prose,repair_required
security-guards,en,1,en_contains_chinese,repair_required
security-management-specialists,zh-CN,1,zh_contains_long_english_prose,repair_required
security-management-specialists,en,1,en_contains_chinese,repair_required
security-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
security-managers,en,1,en_contains_chinese,repair_required
segmental-pavers,zh-CN,1,zh_contains_long_english_prose,repair_required
segmental-pavers,en,1,en_contains_chinese,repair_required
self-enrichment-teachers,zh-CN,1,zh_contains_long_english_prose,repair_required
self-enrichment-teachers,en,1,en_contains_chinese,repair_required
semiconductor-processing-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
semiconductor-processing-technicians,en,1,en_contains_chinese,repair_required
separating-filtering-clarifying-precipitating-and-still-machine-setters-operators-and-tenders,zh-CN,1,zh_contains_long_english_prose,repair_required
separating-filtering-clarifying-precipitating-and-still-machine-setters-operators-and-tenders,en,1,en_contains_chinese,repair_required
septic-tank-servicers-and-sewer-pipe-cleaners,zh-CN,1,zh_contains_long_english_prose,repair_required
septic-tank-servicers-and-sewer-pipe-cleaners,en,1,en_contains_chinese,repair_required
service-unit-operators-oil-and-gas,zh-CN,1,zh_contains_long_english_prose,repair_required
service-unit-operators-oil-and-gas,en,1,en_contains_chinese,repair_required
set-and-exhibit-designers,zh-CN,1,zh_contains_long_english_prose,repair_required
set-and-exhibit-designers,en,1,en_contains_chinese,repair_required
sewers-hand,zh-CN,1,zh_contains_long_english_prose,repair_required
sewers-hand,en,1,en_contains_chinese,repair_required
sewing-machine-operators,zh-CN,1,zh_contains_long_english_prose,repair_required
sewing-machine-operators,en,1,en_contains_chinese,repair_required
shampooers,zh-CN,1,zh_contains_long_english_prose,repair_required
shampooers,en,1,en_contains_chinese,repair_required
sheet-metal-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
sheet-metal-workers,en,1,en_contains_chinese,repair_required
ship-engineers,zh-CN,1,zh_contains_long_english_prose,repair_required
ship-engineers,en,1,en_contains_chinese,repair_required
shipping-receiving-and-inventory-clerks,zh-CN,1,zh_contains_long_english_prose,repair_required
shipping-receiving-and-inventory-clerks,en,1,en_contains_chinese,repair_required
shoe-and-leather-workers-and-repairers,zh-CN,1,zh_contains_long_english_prose,repair_required
shoe-and-leather-workers-and-repairers,en,1,en_contains_chinese,repair_required
shoe-machine-operators-and-tenders,zh-CN,1,zh_contains_long_english_prose,repair_required
shoe-machine-operators-and-tenders,en,1,en_contains_chinese,repair_required
shuttle-drivers-and-chauffeurs,zh-CN,1,zh_contains_long_english_prose,repair_required
shuttle-drivers-and-chauffeurs,en,1,en_contains_chinese,repair_required
signal-and-track-switch-repairers,zh-CN,1,zh_contains_long_english_prose,repair_required
signal-and-track-switch-repairers,en,1,en_contains_chinese,repair_required
skincare-specialists,zh-CN,1,zh_contains_long_english_prose,repair_required
skincare-specialists,en,1,en_contains_chinese,repair_required
slaughterers-and-meat-packers,zh-CN,1,zh_contains_long_english_prose,repair_required
slaughterers-and-meat-packers,en,1,en_contains_chinese,repair_required
small-engine-mechanics,zh-CN,1,zh_contains_long_english_prose,repair_required
small-engine-mechanics,en,1,en_contains_chinese,repair_required
social-and-community-service-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
social-and-community-service-managers,en,1,en_contains_chinese,repair_required
social-and-human-service-assistants,zh-CN,1,zh_contains_long_english_prose,repair_required
social-and-human-service-assistants,en,1,en_contains_chinese,repair_required
social-science-research-assistants,zh-CN,1,zh_contains_long_english_prose,repair_required
social-science-research-assistants,en,1,en_contains_chinese,repair_required
social-work-teachers-postsecondary,zh-CN,1,zh_contains_long_english_prose,repair_required
social-work-teachers-postsecondary,en,1,en_contains_chinese,repair_required
social-workers,zh-CN,1,zh_contains_long_english_prose,repair_required
social-workers,en,1,en_contains_chinese,repair_required
sociologists,zh-CN,1,zh_contains_long_english_prose,repair_required
sociologists,en,1,en_contains_chinese,repair_required
sociology-teachers-postsecondary,zh-CN,1,zh_contains_long_english_prose,repair_required
sociology-teachers-postsecondary,en,1,en_contains_chinese,repair_required
soil-and-plant-scientists,zh-CN,1,zh_contains_long_english_prose,repair_required
soil-and-plant-scientists,en,1,en_contains_chinese,repair_required
solar-energy-installation-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
solar-energy-installation-managers,en,1,en_contains_chinese,repair_required
solar-energy-systems-engineers,zh-CN,1,zh_contains_long_english_prose,repair_required
solar-energy-systems-engineers,en,1,en_contains_chinese,repair_required
solar-photovoltaic-installers,zh-CN,1,zh_contains_long_english_prose,repair_required
solar-photovoltaic-installers,en,1,en_contains_chinese,repair_required
solar-sales-representatives-and-assessors,zh-CN,1,zh_contains_long_english_prose,repair_required
solar-sales-representatives-and-assessors,en,1,en_contains_chinese,repair_required
solar-thermal-installers-and-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
solar-thermal-installers-and-technicians,en,1,en_contains_chinese,repair_required
sound-engineering-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
sound-engineering-technicians,en,1,en_contains_chinese,repair_required
spa-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
spa-managers,en,1,en_contains_chinese,repair_required
special-education-teachers,zh-CN,1,zh_contains_long_english_prose,repair_required
special-education-teachers,en,1,en_contains_chinese,repair_required
special-education-teachers-elementary-school,zh-CN,1,zh_contains_long_english_prose,repair_required
special-education-teachers-elementary-school,en,1,en_contains_chinese,repair_required
special-education-teachers-kindergarten,zh-CN,1,zh_contains_long_english_prose,repair_required
special-education-teachers-kindergarten,en,1,en_contains_chinese,repair_required
special-education-teachers-middle-school,zh-CN,1,zh_contains_long_english_prose,repair_required
special-education-teachers-middle-school,en,1,en_contains_chinese,repair_required
special-education-teachers-preschool,zh-CN,1,zh_contains_long_english_prose,repair_required
special-education-teachers-preschool,en,1,en_contains_chinese,repair_required
special-education-teachers-secondary-school,zh-CN,1,zh_contains_long_english_prose,repair_required
special-education-teachers-secondary-school,en,1,en_contains_chinese,repair_required
multimedia-artists-and-animators,zh-CN,1,zh_contains_long_english_prose,repair_required
multimedia-artists-and-animators,en,1,en_contains_chinese,repair_required
special-forces,zh-CN,1,zh_contains_long_english_prose,repair_required
special-forces,en,1,en_contains_chinese,repair_required
special-forces-officers,zh-CN,1,zh_contains_long_english_prose,repair_required
special-forces-officers,en,1,en_contains_chinese,repair_required
speech-language-pathology-assistants,zh-CN,1,zh_contains_long_english_prose,repair_required
speech-language-pathology-assistants,en,1,en_contains_chinese,repair_required
speech-language-pathologists,zh-CN,1,zh_contains_long_english_prose,repair_required
speech-language-pathologists,en,1,en_contains_chinese,repair_required
sports-medicine-physicians,zh-CN,1,zh_contains_long_english_prose,repair_required
sports-medicine-physicians,en,1,en_contains_chinese,repair_required
stationary-engineers-and-boiler-operators,zh-CN,1,zh_contains_long_english_prose,repair_required
stationary-engineers-and-boiler-operators,en,1,en_contains_chinese,repair_required
statistical-assistants,zh-CN,1,zh_contains_long_english_prose,repair_required
statistical-assistants,en,1,en_contains_chinese,repair_required
statisticians,zh-CN,1,zh_contains_long_english_prose,repair_required
statisticians,en,1,en_contains_chinese,repair_required
stockers-and-order-fillers,zh-CN,1,zh_contains_long_english_prose,repair_required
stockers-and-order-fillers,en,1,en_contains_chinese,repair_required
stone-cutters-and-carvers-manufacturing,zh-CN,1,zh_contains_long_english_prose,repair_required
stone-cutters-and-carvers-manufacturing,en,1,en_contains_chinese,repair_required
stonemasons,zh-CN,1,zh_contains_long_english_prose,repair_required
stonemasons,en,1,en_contains_chinese,repair_required
structural-metal-fabricators-and-fitters,zh-CN,1,zh_contains_long_english_prose,repair_required
structural-metal-fabricators-and-fitters,en,1,en_contains_chinese,repair_required
substance-abuse-and-behavioral-disorder-counselors,zh-CN,1,zh_contains_long_english_prose,repair_required
substance-abuse-and-behavioral-disorder-counselors,en,1,en_contains_chinese,repair_required
substance-abuse-behavioral-disorder-and-mental-health-counselors,zh-CN,1,zh_contains_long_english_prose,repair_required
substance-abuse-behavioral-disorder-and-mental-health-counselors,en,1,en_contains_chinese,repair_required
substitute-teachers-short-term,zh-CN,1,zh_contains_long_english_prose,repair_required
substitute-teachers-short-term,en,1,en_contains_chinese,repair_required
subway-and-streetcar-operators,zh-CN,1,zh_contains_long_english_prose,repair_required
subway-and-streetcar-operators,en,1,en_contains_chinese,repair_required
supply-chain-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
supply-chain-managers,en,1,en_contains_chinese,repair_required
surgical-assistants,zh-CN,1,zh_contains_long_english_prose,repair_required
surgical-assistants,en,1,en_contains_chinese,repair_required
surgical-technologists,zh-CN,1,zh_contains_long_english_prose,repair_required
surgical-technologists,en,1,en_contains_chinese,repair_required
survey-researchers,zh-CN,1,zh_contains_long_english_prose,repair_required
survey-researchers,en,1,en_contains_chinese,repair_required
surveying-and-mapping-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
surveying-and-mapping-technicians,en,1,en_contains_chinese,repair_required
surveyors,zh-CN,1,zh_contains_long_english_prose,repair_required
surveyors,en,1,en_contains_chinese,repair_required
sustainability-specialists,zh-CN,1,zh_contains_long_english_prose,repair_required
sustainability-specialists,en,1,en_contains_chinese,repair_required
switchboard-operators-including-answering-service,zh-CN,1,zh_contains_long_english_prose,repair_required
switchboard-operators-including-answering-service,en,1,en_contains_chinese,repair_required
tailors-dressmakers-and-custom-sewers,zh-CN,1,zh_contains_long_english_prose,repair_required
tailors-dressmakers-and-custom-sewers,en,1,en_contains_chinese,repair_required
talent-directors,zh-CN,1,zh_contains_long_english_prose,repair_required
talent-directors,en,1,en_contains_chinese,repair_required
tank-car-truck-and-ship-loaders,zh-CN,1,zh_contains_long_english_prose,repair_required
tank-car-truck-and-ship-loaders,en,1,en_contains_chinese,repair_required
tapers,zh-CN,1,zh_contains_long_english_prose,repair_required
tapers,en,1,en_contains_chinese,repair_required
tax-examiners-and-collectors-and-revenue-agents,zh-CN,1,zh_contains_long_english_prose,repair_required
tax-examiners-and-collectors-and-revenue-agents,en,1,en_contains_chinese,repair_required
tax-preparers,zh-CN,1,zh_contains_long_english_prose,repair_required
tax-preparers,en,1,en_contains_chinese,repair_required
taxi-drivers,zh-CN,1,zh_contains_long_english_prose,repair_required
taxi-drivers,en,1,en_contains_chinese,repair_required
taxi-drivers-and-chauffeurs,zh-CN,1,zh_contains_long_english_prose,repair_required
taxi-drivers-and-chauffeurs,en,1,en_contains_chinese,repair_required
teacher-assistants,zh-CN,1,zh_contains_long_english_prose,repair_required
teacher-assistants,en,1,en_contains_chinese,repair_required
teaching-assistants-postsecondary,zh-CN,1,zh_contains_long_english_prose,repair_required
teaching-assistants-postsecondary,en,1,en_contains_chinese,repair_required
teaching-assistants-preschool-elementary-middle-and-secondary-school-except-special-education,zh-CN,1,zh_contains_long_english_prose,repair_required
teaching-assistants-preschool-elementary-middle-and-secondary-school-except-special-education,en,1,en_contains_chinese,repair_required
teaching-assistants-special-education,zh-CN,1,zh_contains_long_english_prose,repair_required
teaching-assistants-special-education,en,1,en_contains_chinese,repair_required
team-assemblers,zh-CN,1,zh_contains_long_english_prose,repair_required
team-assemblers,en,1,en_contains_chinese,repair_required
technical-writers,zh-CN,1,zh_contains_long_english_prose,repair_required
technical-writers,en,1,en_contains_chinese,repair_required
telecommunications-engineering-specialists,zh-CN,1,zh_contains_long_english_prose,repair_required
telecommunications-engineering-specialists,en,1,en_contains_chinese,repair_required
telecommunications-line-installers-and-repairers,zh-CN,1,zh_contains_long_english_prose,repair_required
telecommunications-line-installers-and-repairers,en,1,en_contains_chinese,repair_required
telecommunications-equipment-installers-and-repairers-except-line-installers,zh-CN,1,zh_contains_long_english_prose,repair_required
telecommunications-equipment-installers-and-repairers-except-line-installers,en,1,en_contains_chinese,repair_required
telemarketers,zh-CN,1,zh_contains_long_english_prose,repair_required
telemarketers,en,1,en_contains_chinese,repair_required
telephone-operators,zh-CN,1,zh_contains_long_english_prose,repair_required
telephone-operators,en,1,en_contains_chinese,repair_required
tellers,zh-CN,1,zh_contains_long_english_prose,repair_required
tellers,en,1,en_contains_chinese,repair_required
terrazzo-workers-and-finishers,zh-CN,1,zh_contains_long_english_prose,repair_required
terrazzo-workers-and-finishers,en,1,en_contains_chinese,repair_required
textile-bleaching-and-dyeing-machine-operators-and-tenders,zh-CN,1,zh_contains_long_english_prose,repair_required
textile-bleaching-and-dyeing-machine-operators-and-tenders,en,1,en_contains_chinese,repair_required
textile-cutting-machine-setters-operators-and-tenders,zh-CN,1,zh_contains_long_english_prose,repair_required
textile-cutting-machine-setters-operators-and-tenders,en,1,en_contains_chinese,repair_required
textile-knitting-and-weaving-machine-setters-operators-and-tenders,zh-CN,1,zh_contains_long_english_prose,repair_required
textile-knitting-and-weaving-machine-setters-operators-and-tenders,en,1,en_contains_chinese,repair_required
textile-winding-twisting-and-drawing-out-machine-setters-operators-and-tenders,zh-CN,1,zh_contains_long_english_prose,repair_required
textile-winding-twisting-and-drawing-out-machine-setters-operators-and-tenders,en,1,en_contains_chinese,repair_required
tile-and-stone-setters,zh-CN,1,zh_contains_long_english_prose,repair_required
tile-and-stone-setters,en,1,en_contains_chinese,repair_required
