slug,locale,primary_query_intent,secondary_query_intents,candidate_quality_findings,release_recommendation,candidate_only,runtime_approved
bailiffs,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
bakers,zh-CN,what-is,salary|career-path|AI-impact|fit|adjacent|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
bakers,en,what-is,,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
barbers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
barbers,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
barbers-hairstylists-and-cosmetologists,zh-CN,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
barbers-hairstylists-and-cosmetologists,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
baristas,zh-CN,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
baristas,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
bartenders,zh-CN,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
bartenders,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
bicycle-repairers,zh-CN,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
bicycle-repairers,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
bill-and-account-collectors,zh-CN,what-is,salary|career-path|AI-impact|fit|adjacent|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
bill-and-account-collectors,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
billing-and-posting-clerks,zh-CN,what-is,salary|career-path|AI-impact|fit|adjacent|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
billing-and-posting-clerks,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
biochemists-and-biophysicists,zh-CN,what-is,salary|career-path|AI-impact|fit|adjacent|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
biochemists-and-biophysicists,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
biomedical-engineers,zh-CN,what-is,salary|career-path|AI-impact|fit|adjacent|certification,zh_title_or_candidate_contains_diagnostic_suffix|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
biomedical-engineers,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
biofuels-processing-technicians,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
biofuels-processing-technicians,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
biofuels-production-managers,zh-CN,what-is,salary|career-path|AI-impact|fit|adjacent|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
biofuels-production-managers,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
biofuels-biodiesel-technology-and-product-development-managers,zh-CN,what-is,salary|career-path|AI-impact|fit|adjacent|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
biofuels-biodiesel-technology-and-product-development-managers,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
bioinformatics-scientists,zh-CN,what-is,salary|career-path|AI-impact|fit|adjacent|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
bioinformatics-scientists,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
bioinformatics-technicians,zh-CN,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
bioinformatics-technicians,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
biological-science-teachers-postsecondary,zh-CN,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
biological-science-teachers-postsecondary,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
biological-technicians,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
biological-technicians,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
biologists,zh-CN,what-is,salary|career-path|AI-impact|fit|adjacent|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
biologists,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
biomass-plant-technicians,zh-CN,what-is,salary|career-path|AI-impact|fit|adjacent|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
biomass-plant-technicians,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
biomass-power-plant-managers,zh-CN,what-is,salary|career-path|AI-impact|fit|adjacent|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
biomass-power-plant-managers,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
biostatisticians,zh-CN,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
biostatisticians,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
blockchain-engineers,zh-CN,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
blockchain-engineers,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
boilermakers,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
boilermakers,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
bookkeeping-accounting-and-auditing-clerks,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
bookkeeping-accounting-and-auditing-clerks,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
brickmasons-and-blockmasons,zh-CN,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
brickmasons-and-blockmasons,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,en_question_article_plural_awkwardness|generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
bridge-and-lock-tenders,zh-CN,what-is,salary|career-path|AI-impact|fit|adjacent|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
bridge-and-lock-tenders,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
broadcast-announcers-and-radio-disc-jockeys,zh-CN,what-is,salary|career-path|AI-impact|fit|adjacent|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
broadcast-announcers-and-radio-disc-jockeys,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|education|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
broadcast-technicians,zh-CN,what-is,salary|career-path|AI-impact|fit|adjacent|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
broadcast-technicians,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
broadcast-and-sound-engineering-technicians,zh-CN,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
broadcast-and-sound-engineering-technicians,en,what-is,salary|career-path|skills|AI-impact|fit|adjacent|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
brokerage-clerks,zh-CN,what-is,salary|career-path|AI-impact|fit|adjacent|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
brokerage-clerks,en,what-is,,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
brownfield-redevelopment-specialists-and-site-managers,zh-CN,what-is,salary|career-path|AI-impact|fit|adjacent|certification,generic_template_phrase|generic_anchor_template,rewrite_before_runtime_preview,true,false
