identity,locale,surface,url,canonical,authority_source,publication_state,index_eligibility,sitemap_eligibility,current_sitemap_membership,llms_eligibility,current_llms_membership,llms_full_state,http_status,final_url,robots,cache_control,x_proxy_cache,captured_at,source_sha256,evidence
/personality/big-five/extraversion,en,personality,https://fermatmind.com/en/personality/big-five/extraversion,https://fermatmind.com/en/personality/big-five/extraversion,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/big-five/extraversion,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:32:37.485Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/big-five/extraversion-high,en,personality,https://fermatmind.com/en/personality/big-five/extraversion-high,https://fermatmind.com/en/personality/big-five/extraversion-high,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/big-five/extraversion-high,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:32:39.108Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/big-five/extraversion-low,en,personality,https://fermatmind.com/en/personality/big-five/extraversion-low,https://fermatmind.com/en/personality/big-five/extraversion-low,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/big-five/extraversion-low,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:32:39.854Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/big-five/extraversion-mid,en,personality,https://fermatmind.com/en/personality/big-five/extraversion-mid,https://fermatmind.com/en/personality/big-five/extraversion-mid,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/big-five/extraversion-mid,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:32:40.414Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/big-five/facets,en,personality,https://fermatmind.com/en/personality/big-five/facets,https://fermatmind.com/en/personality/big-five/facets,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/big-five/facets,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:32:40.944Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/big-five/facets/achievement-striving,en,personality,https://fermatmind.com/en/personality/big-five/facets/achievement-striving,https://fermatmind.com/en/personality/big-five/facets/achievement-striving,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/big-five/facets/achievement-striving,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:32:41.627Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/big-five/facets/actions,en,personality,https://fermatmind.com/en/personality/big-five/facets/actions,https://fermatmind.com/en/personality/big-five/facets/actions,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/big-five/facets/actions,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:32:42.311Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/big-five/facets/activity,en,personality,https://fermatmind.com/en/personality/big-five/facets/activity,https://fermatmind.com/en/personality/big-five/facets/activity,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/big-five/facets/activity,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:32:43.592Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/big-five/facets/aesthetics,en,personality,https://fermatmind.com/en/personality/big-five/facets/aesthetics,https://fermatmind.com/en/personality/big-five/facets/aesthetics,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/big-five/facets/aesthetics,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:32:44.699Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/big-five/facets/altruism,en,personality,https://fermatmind.com/en/personality/big-five/facets/altruism,https://fermatmind.com/en/personality/big-five/facets/altruism,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/big-five/facets/altruism,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:32:45.310Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/big-five/facets/anger,en,personality,https://fermatmind.com/en/personality/big-five/facets/anger,https://fermatmind.com/en/personality/big-five/facets/anger,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/big-five/facets/anger,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:32:46.184Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/big-five/facets/anxiety,en,personality,https://fermatmind.com/en/personality/big-five/facets/anxiety,https://fermatmind.com/en/personality/big-five/facets/anxiety,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/big-five/facets/anxiety,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:32:46.999Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/big-five/facets/assertiveness,en,personality,https://fermatmind.com/en/personality/big-five/facets/assertiveness,https://fermatmind.com/en/personality/big-five/facets/assertiveness,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/big-five/facets/assertiveness,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:32:47.799Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/big-five/facets/competence,en,personality,https://fermatmind.com/en/personality/big-five/facets/competence,https://fermatmind.com/en/personality/big-five/facets/competence,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/big-five/facets/competence,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:32:48.360Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/big-five/facets/compliance,en,personality,https://fermatmind.com/en/personality/big-five/facets/compliance,https://fermatmind.com/en/personality/big-five/facets/compliance,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/big-five/facets/compliance,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:32:48.851Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/big-five/facets/deliberation,en,personality,https://fermatmind.com/en/personality/big-five/facets/deliberation,https://fermatmind.com/en/personality/big-five/facets/deliberation,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/big-five/facets/deliberation,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:32:49.497Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/big-five/facets/depression,en,personality,https://fermatmind.com/en/personality/big-five/facets/depression,https://fermatmind.com/en/personality/big-five/facets/depression,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/big-five/facets/depression,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:32:50.135Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/big-five/facets/dutifulness,en,personality,https://fermatmind.com/en/personality/big-five/facets/dutifulness,https://fermatmind.com/en/personality/big-five/facets/dutifulness,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/big-five/facets/dutifulness,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:32:51.144Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/big-five/facets/excitement-seeking,en,personality,https://fermatmind.com/en/personality/big-five/facets/excitement-seeking,https://fermatmind.com/en/personality/big-five/facets/excitement-seeking,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/big-five/facets/excitement-seeking,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:32:51.611Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/big-five/facets/feelings,en,personality,https://fermatmind.com/en/personality/big-five/facets/feelings,https://fermatmind.com/en/personality/big-five/facets/feelings,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/big-five/facets/feelings,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:32:52.189Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/big-five/facets/gregariousness,en,personality,https://fermatmind.com/en/personality/big-five/facets/gregariousness,https://fermatmind.com/en/personality/big-five/facets/gregariousness,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/big-five/facets/gregariousness,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:32:53.204Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/big-five/facets/ideas,en,personality,https://fermatmind.com/en/personality/big-five/facets/ideas,https://fermatmind.com/en/personality/big-five/facets/ideas,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/big-five/facets/ideas,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:32:53.701Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
