seed_ordinal,slug,locale,title_en,title_zh,page_url,api_url,page_status,api_status,title,description,h1,canonical,canonical_ok,noindex,faq_signals,source_signals,present_intents,missing_intents,internal_leakage
16,aerospace-engineering-and-operations-technicians,en,Aerospace Engineering and Operations Technologists and Technicians,航空航天工程与运营技术员适合谁？,https://fermatmind.com/en/career/jobs/aerospace-engineering-and-operations-technicians,https://api.fermatmind.com/api/v0.5/career/jobs/aerospace-engineering-and-operations-technicians?locale=en,200,200,Aerospace Engineering and Operations Technologists and Technicians | FermatMind,Career overview and next steps for Aerospace Engineering and Operations Technologists and Technicians.,Aerospace Engineering and Operations Technologists and Technicians,https://fermatmind.com/en/career/jobs/aerospace-engineering-and-operations-technicians,true,false,How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Aerospace Engineering and Operations Technologists and Technicians salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|What personality fits Aerospace Engineering and Operations Technologists and Technicians?|What are the main risks of Aerospace Engineering and Operations Technologists and Technicians?,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
17,aerospace-engineers,zh-CN,Aerospace Engineers,航空航天工程师,https://fermatmind.com/zh/career/jobs/aerospace-engineers,https://api.fermatmind.com/api/v0.5/career/jobs/aerospace-engineers?locale=zh-CN,200,200,航空航天工程师 | FermatMind,Career overview and next steps for 航空航天工程师.,航空航天工程师,https://fermatmind.com/zh/career/jobs/aerospace-engineers,true,false,如何判断是否适合|航空航天工程师薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|航空航天工程师适合什么性格？|资料来源与更新说明,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
17,aerospace-engineers,en,Aerospace Engineers,航空航天工程师,https://fermatmind.com/en/career/jobs/aerospace-engineers,https://api.fermatmind.com/api/v0.5/career/jobs/aerospace-engineers?locale=en,200,200,Aerospace Engineers | FermatMind,Career overview and next steps for Aerospace Engineers.,Aerospace Engineers,https://fermatmind.com/en/career/jobs/aerospace-engineers,true,false,How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Aerospace Engineers salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|What personality fits Aerospace Engineers?|What are the main risks of Aerospace Engineers?,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
18,agents-and-business-managers-of-artists-performers-and-athletes,zh-CN,"Agents And Business Managers Of Artists, Performers, And Athletes",经理商业,https://fermatmind.com/zh/career/jobs/agents-and-business-managers-of-artists-performers-and-athletes,https://api.fermatmind.com/api/v0.5/career/jobs/agents-and-business-managers-of-artists-performers-and-athletes?locale=zh-CN,200,200,经理商业 | FermatMind,Career overview and next steps for 经理商业.,艺术家、表演者与运动员经纪/商务经理,https://fermatmind.com/zh/career/jobs/agents-and-business-managers-of-artists-performers-and-athletes,true,false,艺术家、表演者与运动员经纪/商务经理薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|资料来源与更新说明,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
18,agents-and-business-managers-of-artists-performers-and-athletes,en,"Agents And Business Managers Of Artists, Performers, And Athletes",经理商业,https://fermatmind.com/en/career/jobs/agents-and-business-managers-of-artists-performers-and-athletes,https://api.fermatmind.com/api/v0.5/career/jobs/agents-and-business-managers-of-artists-performers-and-athletes?locale=en,200,200,"Agents And Business Managers Of Artists, Performers, And Athletes | FermatMind","Career overview and next steps for Agents And Business Managers Of Artists, Performers, And Athletes.","Agents and Business Managers of Artists, Performers, and Athletes",https://fermatmind.com/en/career/jobs/agents-and-business-managers-of-artists-performers-and-athletes,true,false,"Fit map|RIASEC Fit|Agents And Business Managers Of Artists, Performers, And Athletes salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison",O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
19,agricultural-and-food-science-technicians,zh-CN,Agricultural and Food Science Technicians,农业与食品科学技术员适合谁？,https://fermatmind.com/zh/career/jobs/agricultural-and-food-science-technicians,https://api.fermatmind.com/api/v0.5/career/jobs/agricultural-and-food-science-technicians?locale=zh-CN,200,200,农业与食品科学技术员适合谁？ | FermatMind,Career overview and next steps for 农业与食品科学技术员适合谁？.,农业与食品科学技术员,https://fermatmind.com/zh/career/jobs/agricultural-and-food-science-technicians,true,false,如何判断是否适合|农业与食品科学技术员薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|农业与食品科学技术员适合什么性格？|资料来源与更新说明,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
19,agricultural-and-food-science-technicians,en,Agricultural and Food Science Technicians,农业与食品科学技术员适合谁？,https://fermatmind.com/en/career/jobs/agricultural-and-food-science-technicians,https://api.fermatmind.com/api/v0.5/career/jobs/agricultural-and-food-science-technicians?locale=en,200,200,Agricultural and Food Science Technicians | FermatMind,Career overview and next steps for Agricultural and Food Science Technicians.,Agricultural and Food Science Technicians,https://fermatmind.com/en/career/jobs/agricultural-and-food-science-technicians,true,false,How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Agricultural and Food Science Technicians salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|What personality fits Agricultural and Food Science Technicians?|What are the main risks of Agricultural and Food Science Technicians?,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
20,agricultural-and-food-scientists,zh-CN,Agricultural And Food Scientists,农业与食品科学家,https://fermatmind.com/zh/career/jobs/agricultural-and-food-scientists,https://api.fermatmind.com/api/v0.5/career/jobs/agricultural-and-food-scientists?locale=zh-CN,200,200,农业与食品科学家 | FermatMind,Career overview and next steps for 农业与食品科学家.,农业与食品科学家,https://fermatmind.com/zh/career/jobs/agricultural-and-food-scientists,true,false,如何判断是否适合|农业与食品科学家薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|农业与食品科学家适合什么性格？|资料来源与更新说明,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
20,agricultural-and-food-scientists,en,Agricultural And Food Scientists,农业与食品科学家,https://fermatmind.com/en/career/jobs/agricultural-and-food-scientists,https://api.fermatmind.com/api/v0.5/career/jobs/agricultural-and-food-scientists?locale=en,200,200,Agricultural And Food Scientists | FermatMind,Career overview and next steps for Agricultural And Food Scientists.,Agricultural and Food Scientists,https://fermatmind.com/en/career/jobs/agricultural-and-food-scientists,true,false,How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Agricultural And Food Scientists salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|What personality fits Agricultural and Food Scientists?|What are the main risks of Agricultural and Food Scientists?,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
21,agricultural-engineers,zh-CN,Agricultural Engineers,农业工程师适合谁？,https://fermatmind.com/zh/career/jobs/agricultural-engineers,https://api.fermatmind.com/api/v0.5/career/jobs/agricultural-engineers?locale=zh-CN,200,200,农业工程师适合谁？ | FermatMind,Career overview and next steps for 农业工程师适合谁？.,农业工程师,https://fermatmind.com/zh/career/jobs/agricultural-engineers,true,false,如何判断是否适合|农业工程师薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|农业工程师适合什么性格？|资料来源与更新说明,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
21,agricultural-engineers,en,Agricultural Engineers,农业工程师适合谁？,https://fermatmind.com/en/career/jobs/agricultural-engineers,https://api.fermatmind.com/api/v0.5/career/jobs/agricultural-engineers?locale=en,200,200,Agricultural Engineers | FermatMind,Career overview and next steps for Agricultural Engineers.,Agricultural Engineers,https://fermatmind.com/en/career/jobs/agricultural-engineers,true,false,How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Agricultural Engineers salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|What personality fits Agricultural Engineers?|What are the main risks of Agricultural Engineers?,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
22,agricultural-equipment-operators,zh-CN,Agricultural Equipment Operators,农业操作员,https://fermatmind.com/zh/career/jobs/agricultural-equipment-operators,https://api.fermatmind.com/api/v0.5/career/jobs/agricultural-equipment-operators?locale=zh-CN,200,200,农业操作员 | FermatMind,Career overview and next steps for 农业操作员.,农业设备操作员,https://fermatmind.com/zh/career/jobs/agricultural-equipment-operators,true,false,如何判断是否适合|农业设备操作员薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|农业设备操作员适合什么性格？|资料来源与更新说明,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
22,agricultural-equipment-operators,en,Agricultural Equipment Operators,农业操作员,https://fermatmind.com/en/career/jobs/agricultural-equipment-operators,https://api.fermatmind.com/api/v0.5/career/jobs/agricultural-equipment-operators?locale=en,200,200,Agricultural Equipment Operators | FermatMind,Career overview and next steps for Agricultural Equipment Operators.,Agricultural Equipment Operators,https://fermatmind.com/en/career/jobs/agricultural-equipment-operators,true,false,How to Decide Whether This Career Fits You|Fit map|RIASEC Fit|Personality Fit|Agricultural Equipment Operators salary and outlook reference|Salary drivers|Workflows AI may accelerate|Next: verify fit with FermatMind tests|Adjacent Career Comparison|FAQ|What personality fits Agricultural Equipment Operators?|What are the main risks of Agricultural Equipment Operators?,O*NET|SOC|BLS|Bureau of Labor Statistics|FermatMind|RIASEC|Big Five|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|education|certification,,false
23,agricultural-inspectors,zh-CN,Agricultural Inspectors,农业检查员,https://fermatmind.com/zh/career/jobs/agricultural-inspectors,https://api.fermatmind.com/api/v0.5/career/jobs/agricultural-inspectors?locale=zh-CN,200,200,农业检查员 | FermatMind,Career overview and next steps for 农业检查员.,农业检查员,https://fermatmind.com/zh/career/jobs/agricultural-inspectors,true,false,如何判断是否适合|农业检查员薪资与就业参考|欧盟语境边界|影响薪资的因素|来源|最容易被 AI 加速的工作流|人的责任边界|怎么准备|相邻职业比较|常见问题|农业检查员适合什么性格？|资料来源与更新说明,O*NET|SOC|BLS|FermatMind|RIASEC|MBTI|api:sources|api:source,what-is|salary|career-path|skills|AI-impact|fit|adjacent|certification,education,false
